,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
55300,BLOOMER CHOCOLATE COMPANY,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001380149,41.88958,-87.643272
1952,EQUINIX,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110013680640,41.853604,-87.61826500000002
11821,175 W JACKSON LLC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022439440,41.877508,-87.633296
70491,GENERAL SERVICES ADMINISTRATION,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001816633,41.879222,-87.629329
23732,SMALL ASSEMBLIES INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070248346,41.913232,-87.749864
32515,CINTAS CORP,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018393674,41.888594,-87.847719
34908,BIMBO BAKERIES USA,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070162003,41.87786,-87.65309
35205,DIGITAL LAKESIDE LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031466713,41.85347700000001,-87.617729
53954,COLOR COMMUNICATIONS LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002458714,41.868239,-87.728874
55643,122 SOUTH MICHIGAN LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007268651,41.87990900000001,-87.624927
29525,MADDEN MENTAL HEALTH CENTER,1,,http://echo.epa.gov/detailed-facility-report?fid=110002320480,41.864373,-87.833371
38405,UNION PARTNERS UPX CORP DBA LAMINATION SPECIALITIES CORP LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110070604347,41.88509000000001,-87.68777
41138,DIGITAL REALTY TRUST LP,1,,http://echo.epa.gov/detailed-facility-report?fid=110070361879,41.8743,-87.62966
47445,CITADEL LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110016690071,41.879665,-87.62893000000003
93520,JONAS ENTERPRISES INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000435627,41.88133300000001,-87.742532
2280,PACKAGING CORP OF AMERICA,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009364320,41.866383,-87.755206
15573,ALLIED METAL CO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000435949,41.903133,-87.739426
28291,MOUNT SINAI HOSPITAL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018249359,41.86042,-87.69354
46556,UNION PACIFIC RAILROAD CO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001961501,41.889752,-87.69625500000002
52195,PRESSWORKS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005955145,41.851976,-87.857247
